grc	οὗτος τυγχάνω ἐγώ Κροῖσος καί	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@646	
grc	οὗτος τυγχάνω ἐγώ Κροῖσος πᾶς	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@646	
grc	οὗτος τυγχάνω ἐγώ καί	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@646	
grc	οὗτος τυγχάνω ἐγώ πᾶς	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@646	
grc	οὗτος ἐγώ Κροῖσος καί	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@646	
grc	οὗτος ἐγώ Κροῖσος πᾶς	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@646	
grc	πάθη μέν λέγω ὁ	0	1		grc_proiel-ud-test.conllu/65270
grc	πάθη μέν οὐ λέγω ὁ	0	1		grc_proiel-ud-test.conllu/65270
grc	πάθη μέν οὐ ὁ	0	1		grc_proiel-ud-test.conllu/65270
grc	πάθη οὐ λέγω ὁ	0	1		grc_proiel-ud-test.conllu/65270
grc	πίπτω δέ καί ἀμφότερος	1	2	grc_perseus-ud-train.conllu/tlg0060.tlg001.perseus-grc3.11.tb.xml@808	grc_proiel-ud-train.conllu/64895, grc_proiel-ud-train.conllu/69785
grc	παρακαλέω παρακαλέω ἡμεῖς θεός	0	2		grc_proiel-ud-train.conllu/28607, grc_proiel-ud-train.conllu/28695
grc	πατήρ δέ σύ φίλος	0	1		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2280967
grc	παχύτης εἰμί ὁ καί	0	1		grc_perseus-ud-test.conllu/tlg0008.tlg001.perseus-grc1.12.tb.xml@896
grc	παῖς γάρ ἐγώ ὁ	1	2	grc_proiel-ud-train.conllu/64647	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1101, grc_proiel-ud-train.conllu/65479
grc	παῖς μέν νυν ὁ	0	1		grc_proiel-ud-train.conllu/64662
grc	παῖς τε ὑπάρχω νεανίης	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@392	
grc	πείθω δέ ἐγώ οὐ	0	5		grc_perseus-ud-train.conllu/tlg0011.tlg005.perseus-grc2.tb.xml@2899336, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2280146, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2282214, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2276107, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2276939
grc	πεδίον δέ ξηραίνω πᾶς	0	1		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2281122
grc	πεδίον οὖν δή ὁ	0	1		grc_proiel-ud-train.conllu/71793
grc	ποιέω Συβαρίτης λέγω οὗτος	0	1		grc_perseus-ud-test.conllu/tlg0008.tlg001.perseus-grc1.12.tb.xml@305
grc	ποιέω γάρ δή ὡς	1	0	grc_proiel-ud-dev.conllu/64452	
grc	ποιέω δέ αὐτός καί	0	15		grc_perseus-ud-dev.conllu/tlg0007.tlg004.perseus-grc1.tb.xml@10, grc_perseus-ud-test.conllu/tlg0008.tlg001.perseus-grc1.12.tb.xml@197, grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@470, grc_proiel-ud-dev.conllu/81929, grc_proiel-ud-dev.conllu/14800, grc_proiel-ud-test.conllu/20464, grc_proiel-ud-train.conllu/65798, grc_proiel-ud-train.conllu/81647, grc_proiel-ud-train.conllu/71233, grc_proiel-ud-train.conllu/71244, grc_proiel-ud-train.conllu/71395, grc_proiel-ud-train.conllu/14682, grc_proiel-ud-train.conllu/7340, grc_proiel-ud-train.conllu/21343, grc_proiel-ud-train.conllu/22586
grc	ποιέω δέ αὐτός οὗτος	2	17	grc_proiel-ud-train.conllu/65508, grc_proiel-ud-train.conllu/81516	grc_perseus-ud-dev.conllu/tlg0007.tlg015.perseus-grc1.tb.xml@338, grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@701, grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1057, grc_proiel-ud-dev.conllu/81929, grc_proiel-ud-dev.conllu/70590, grc_proiel-ud-test.conllu/70709, grc_proiel-ud-train.conllu/65073, grc_proiel-ud-train.conllu/81561, grc_proiel-ud-train.conllu/65798, grc_proiel-ud-train.conllu/65857, grc_proiel-ud-train.conllu/71203, grc_proiel-ud-train.conllu/71667, grc_proiel-ud-train.conllu/72284, grc_proiel-ud-train.conllu/159680, grc_proiel-ud-train.conllu/156249, grc_proiel-ud-train.conllu/7340, grc_proiel-ud-train.conllu/26222
grc	ποιέω δέ λέγω σφεῖς	1	0	grc_proiel-ud-train.conllu/64389	
grc	ποιέω δέ οὗ οὗτος	0	6		grc_proiel-ud-test.conllu/65281, grc_proiel-ud-train.conllu/65850, grc_proiel-ud-train.conllu/69571, grc_proiel-ud-train.conllu/71667, grc_proiel-ud-train.conllu/71887, grc_proiel-ud-train.conllu/72100
grc	ποιέω δέ σφεῖς οὗτος	0	6		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1057, grc_proiel-ud-dev.conllu/70590, grc_proiel-ud-train.conllu/69817, grc_proiel-ud-train.conllu/84888, grc_proiel-ud-train.conllu/84943, grc_proiel-ud-train.conllu/72284
grc	ποιέω εἰμί ἕτοιμος οὗτος	0	1		grc_proiel-ud-train.conllu/72376
grc	ποιέω μέν αὐτός πρῶτος	0	2		grc_proiel-ud-dev.conllu/70051, grc_proiel-ud-train.conllu/65471
grc	ποιέω μέν λέγω οὗτος	2	0	grc_proiel-ud-train.conllu/65508, grc_proiel-ud-train.conllu/69830	
grc	ποιέω μέν νυν οὗτος	0	5		grc_proiel-ud-dev.conllu/70591, grc_proiel-ud-dev.conllu/70656, grc_proiel-ud-train.conllu/70253, grc_proiel-ud-train.conllu/71545, grc_proiel-ud-train.conllu/71710
grc	ποιέω μέντοι οὐ οὗτος	0	1		grc_proiel-ud-train.conllu/70750
grc	ποιέω νόος εἰμί τίς	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@777	
grc	ποιέω σφεῖς οὐ οὗτος	0	2		grc_proiel-ud-train.conllu/84943, grc_proiel-ud-train.conllu/72284
grc	ποιέω σύ εἰμί τίς	0	1		grc_proiel-ud-test.conllu/14826
grc	ποιέω σύ ἐν εἰμί τίς	0	1		grc_proiel-ud-test.conllu/14826
grc	ποιέω σύ ἐν τίς	0	1		grc_proiel-ud-test.conllu/14826
grc	ποιέω ἐν εἰμί τίς	0	1		grc_proiel-ud-test.conllu/14826
grc	πολύς δέ περί ἄλλος	0	1		grc_perseus-ud-train.conllu/tlg0060.tlg001.perseus-grc3.11.tb.xml@415
grc	πολύς μέν γάρ αὐτός	1	0	grc_proiel-ud-train.conllu/71088	
grc	πολύς μέν δή ὁ	0	1		grc_proiel-ud-train.conllu/65113
grc	πολύς μέν νυν ὁ	0	2		grc_proiel-ud-train.conllu/72569, grc_proiel-ud-train.conllu/72830
grc	πολύς σύ ἐγώ μάλα	0	1		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2282483
grc	πολύς τε δή ὁ	0	1		grc_proiel-ud-train.conllu/65113
grc	πορεύομαι δέ μαθητής καί	0	1		grc_proiel-ud-train.conllu/48068
grc	πορεύομαι καί πεζός δέ	0	2		grc_proiel-ud-train.conllu/70854, grc_proiel-ud-train.conllu/159162
grc	ποτέ γάρ ἄν οὐ	1	0	grc_perseus-ud-train.conllu/tlg0011.tlg003.perseus-grc1.tb.xml@2383688	
grc	ποταμός μέν νυν ὁ	0	1		grc_proiel-ud-dev.conllu/70603
grc	πούς δέ ὄρνυμι ὑπό	1	1	grc_perseus-ud-train.conllu/tlg0020.tlg001.perseus-grc1.tb.xml@2274021	grc_perseus-ud-train.conllu/tlg0020.tlg001.perseus-grc1.tb.xml@2273694
grc	προαγορεύω τε λέγω νῦν	0	1		grc_proiel-ud-test.conllu/65297
grc	προαγορεύω τε φημί λέγω νῦν	0	1		grc_proiel-ud-test.conllu/65297
grc	προαγορεύω τε φημί νῦν	0	1		grc_proiel-ud-test.conllu/65297
grc	προαγορεύω φημί λέγω νῦν	0	1		grc_proiel-ud-test.conllu/65297
grc	προσευχή δέ γίγνομαι θεός	0	1		grc_proiel-ud-test.conllu/20466
grc	προσευχή δέ εἰμί γίγνομαι θεός	0	1		grc_proiel-ud-test.conllu/20466
grc	προσευχή δέ εἰμί θεός	0	1		grc_proiel-ud-test.conllu/20466
grc	προσευχή εἰμί γίγνομαι θεός	0	1		grc_proiel-ud-test.conllu/20466
grc	πρᾶγμα μέν δή ὁ	0	2		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1027, grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1085
grc	πυνθάνομαι δή οὖν οὗτος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@462	
grc	πυνθάνομαι οὖν Κροῖσος οὗτος	2	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@462, grc_proiel-ud-train.conllu/64828	
grc	πόλεμος μέν οὖν ὁ	0	1		grc_perseus-ud-train.conllu/tlg0060.tlg001.perseus-grc3.11.tb.xml@116
grc	πόλις δέ ἄν εἰς	0	4		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1008, grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1348, grc_proiel-ud-test.conllu/65386, grc_proiel-ud-train.conllu/65729
grc	πόλις μέν γάρ ὁ	0	2		grc_perseus-ud-dev.conllu/tlg0007.tlg004.perseus-grc1.tb.xml@344, grc_proiel-ud-train.conllu/71109
grc	πόλις μέν δή οὗτος	0	1		grc_proiel-ud-train.conllu/72221
grc	πόλις ὅς δέ εἰς	0	3		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1008, grc_proiel-ud-test.conllu/65386, grc_proiel-ud-train.conllu/20175
grc	πόλις ὅς δέ ἄν εἰς	0	2		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1008, grc_proiel-ud-test.conllu/65386
grc	πόλις ὅς ἄν εἰς	1	2	grc_proiel-ud-train.conllu/20821	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1008, grc_proiel-ud-test.conllu/65386
grc	πύλη δέ τεῖχος καί	0	2		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278003, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2275143
grc	πύλη δέ τεῖχος πᾶς	0	1		grc_proiel-ud-train.conllu/69791
grc	σάκος γάρ ἔχω εὐρύς	0	1		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278444
grc	στρατός μέν δή ὁ	0	1		grc_proiel-ud-train.conllu/69889
grc	στῆθος δέ θυμός ἐν	0	14		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277880, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278157, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278366, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278584, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278585, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2274538, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2275084, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2275236, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2275601, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2275946, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2276892, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277069, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277072, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277113
grc	στῆθος δέ τε θυμός ἐν	0	2		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2276892, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277072
grc	στῆθος δέ τε ἐν	0	3		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278451, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2276892, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277072
grc	στῆθος δέ ἐγώ ἐν	0	2		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278157, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277056
grc	στῆθος τε θυμός ἐν	0	3		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2276892, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2277072, grc_perseus-ud-train.conllu/tlg0020.tlg001.perseus-grc1.tb.xml@2273933
grc	συγγράφω Λυδός θεσπίζω οὗτος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@314	
grc	συμπέμπω φημί δέ οὐ	1	0	grc_proiel-ud-train.conllu/64623	
grc	συνείδησις δέ λέγω ὁ	0	1		grc_proiel-ud-train.conllu/49446
grc	συντυγχάνω φαίνω ἐγώ ἔργον εἰμί	1	0	grc_proiel-ud-train.conllu/64696	
grc	συντυγχάνω φαίνω ἔργον εἰμί	1	0	grc_proiel-ud-train.conllu/64696	
grc	συντυγχάνω ἐγώ ἔργον εἰμί	1	0	grc_proiel-ud-train.conllu/64696	
grc	σύ δέ οἶδα αὐτός	0	1		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2281725
grc	σύ μέν οὗτος κέλομαι	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278009	
grc	σύ μέν οὗτος ἀγορεύω κέλομαι	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278009	
grc	σύ μέν ἀγορεύω κέλομαι	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278009	
grc	σύ οὗτος ἀγορεύω κέλομαι	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278009	
grc	τέκνον δέ ἄγω γυνή	0	2		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1177, grc_proiel-ud-train.conllu/65557
grc	τίς γάρ εἰμί ἄνθρωπος	0	1		grc_perseus-ud-train.conllu/tlg0011.tlg005.perseus-grc2.tb.xml@2899659
grc	τίς λέγω ποτε ἄγγελος	1	0	grc_proiel-ud-train.conllu/50047	
grc	τίς λέγω ἄνθρωπος εἰμί	0	2		grc_proiel-ud-dev.conllu/22165, grc_proiel-ud-train.conllu/65466
grc	τίς ἐθέλω οὗτος εἰμί	1	0	grc_proiel-ud-train.conllu/25617	
grc	τεῖχος μέν δή οὗτος	0	1		grc_proiel-ud-train.conllu/72332
grc	τεῖχος μέν δή ὁ	0	4		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@728, grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1277, grc_proiel-ud-train.conllu/65658, grc_proiel-ud-train.conllu/72332
grc	τεῖχος μέν νυν ὁ	0	1		grc_proiel-ud-train.conllu/69795
grc	τεῖχος Ἀθηναῖος οἰκοδομέω ὁ	0	1		grc_perseus-ud-train.conllu/tlg0060.tlg001.perseus-grc3.11.tb.xml@456
grc	τις δέ πω οὐ	2	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2274732, grc_perseus-ud-train.conllu/tlg0020.tlg003.perseus-grc1.tb.xml@2273417	
grc	τις δέ σύ θεός	1	2	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2281127	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278149, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2282398
grc	τις δέ ἄρα οὐ	3	1	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2282462, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2282464, grc_perseus-ud-train.conllu/tlg0020.tlg001.perseus-grc1.tb.xml@2273740	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2282143
grc	τοσοῦτος πλῆθος τρέφω προστάσσω	1	0	grc_proiel-ud-train.conllu/65741	
grc	τόξον δέ ἔχω μακρός	1	0	grc_proiel-ud-train.conllu/153409	
grc	φράζω δίκαιος εἰμί σύ	1	0	grc_proiel-ud-train.conllu/159403	
grc	φράζω δίκαιος εἰμί ἐγώ	1	0	grc_proiel-ud-train.conllu/159403	
grc	φρήν ἔπειτα θεός σύ	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278009	
grc	φωνή δέ ἔχω θαλερός	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2281768	
grc	χείρ δέ κῆρυξ ἐν	0	1		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2280368
grc	χείρ δέ ἄρα ἐκ	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278401	
grc	χείρ δέ ἄρα ἐν	0	4		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278771, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2282148, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2275733, grc_perseus-ud-train.conllu/tlg0020.tlg003.perseus-grc1.tb.xml@2273567
grc	χείρ δέ ὁ ἀμφότερος	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2280991	
grc	χείρ τε ἄρα ἐν	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2281882	
grc	χιλίαρχος μέν οὖν ὁ	0	1		grc_proiel-ud-train.conllu/49214
grc	χολάς χέω χαμαί πᾶς	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2281029	
grc	χρόνος δέ δή πολύς	1	1	grc_proiel-ud-train.conllu/70067	grc_proiel-ud-train.conllu/72523
grc	χρόνος δέ οὗ ἐν	0	1		grc_proiel-ud-train.conllu/71138
grc	χρόνος μέν οὖν ὁ	0	3		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@368, grc_perseus-ud-train.conllu/tlg0060.tlg001.perseus-grc3.11.tb.xml@704, grc_proiel-ud-train.conllu/64733
grc	χρόνος τε δή πολύς	0	1		grc_proiel-ud-train.conllu/72523
grc	χρόνος τε ἐγγίγνομαι συχνός	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1341	
grc	χρώς δέ τρέπω ὁ	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278275	
grc	χώρα δέ ἔχω ἀγαθός	0	1		grc_proiel-ud-test.conllu/70120
grc	χώρα μέν νυν ὁ	0	2		grc_proiel-ud-train.conllu/65606, grc_proiel-ud-train.conllu/69863
grc	χῶμα δέ παραχώννυμι χεῖλος ἄξιος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1305	
grc	χῶμα δέ χεῖλος ἄξιος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1305	
grc	χῶμα παραχώννυμι χεῖλος ἄξιος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1305	
grc	χῶρος μέν νυν ὁ	0	1		grc_proiel-ud-train.conllu/72114
grc	ἀκούω δέ τὶς οὗτος	0	1		grc_proiel-ud-train.conllu/65019
grc	ἀκούω δέ ἀπόστολος δέχομαι	0	1		grc_proiel-ud-train.conllu/25380
grc	ἀκόντιον δέ χράω ἐπίκαυτος	1	0	grc_proiel-ud-train.conllu/71975	
grc	ἀμείνων δέ τε ἀγορά	0	1		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2280135
grc	ἀνήρ γίγνομαι οὐσία καθίστημι	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@671	
grc	ἀνήρ γίγνομαι οὐσία ἐχθρός	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@671	
grc	ἀνήρ δέ καί ὁ	0	21		grc_perseus-ud-dev.conllu/tlg0007.tlg004.perseus-grc1.tb.xml@193, grc_perseus-ud-dev.conllu/tlg0007.tlg004.perseus-grc1.tb.xml@230, grc_perseus-ud-dev.conllu/tlg0007.tlg004.perseus-grc1.tb.xml@380, grc_perseus-ud-dev.conllu/tlg0007.tlg015.perseus-grc1.tb.xml@140, grc_perseus-ud-test.conllu/tlg0008.tlg001.perseus-grc1.13.tb.xml@1112, grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@805, grc_proiel-ud-dev.conllu/65179, grc_proiel-ud-dev.conllu/25113, grc_proiel-ud-train.conllu/83423, grc_proiel-ud-train.conllu/69967, grc_proiel-ud-train.conllu/70377, grc_proiel-ud-train.conllu/71126, grc_proiel-ud-train.conllu/85754, grc_proiel-ud-train.conllu/72185, grc_proiel-ud-train.conllu/72592, grc_proiel-ud-train.conllu/72617, grc_proiel-ud-train.conllu/14678, grc_proiel-ud-train.conllu/25070, grc_proiel-ud-train.conllu/25390, grc_proiel-ud-train.conllu/27440, grc_proiel-ud-train.conllu/49415
grc	ἀνήρ δέ οὐ καί	0	2		grc_perseus-ud-dev.conllu/tlg0007.tlg004.perseus-grc1.tb.xml@368, grc_perseus-ud-test.conllu/tlg0008.tlg001.perseus-grc1.13.tb.xml@1112
grc	ἀνήρ δέ ἄν καί	0	1		grc_proiel-ud-train.conllu/69836
grc	ἀνήρ ἄν οὐ καί	0	1		grc_perseus-ud-dev.conllu/tlg0007.tlg004.perseus-grc1.tb.xml@268
grc	ἀπάγω ἐκεῖνος κελεύω στρατιά	1	0	grc_proiel-ud-train.conllu/65539	
grc	ἀπάγω ἐκεῖνος κελεύω τεῖχος	1	0	grc_proiel-ud-train.conllu/65539	
grc	ἀπαλλάσσω πολύς τε δέ	0	1		grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@1435
grc	ἀποκαλύπτω δέ κελεύω προσίστημι Ἅρπαγος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@862	
grc	ἀποκαλύπτω δέ προσίστημι Ἅρπαγος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@862	
grc	ἀποκαλύπτω κελεύω προσίστημι Ἅρπαγος	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@862	
grc	ἀπόλλυμι λέγω ὑμεῖς ποτίζω	0	1		grc_proiel-ud-train.conllu/15069
grc	ἀπόλλυμι ἀμήν λέγω ποτίζω	0	1		grc_proiel-ud-train.conllu/15069
grc	ἀπόλλυμι ἀμήν λέγω ὑμεῖς ποτίζω	0	1		grc_proiel-ud-train.conllu/15069
grc	ἀπόλλυμι ἀμήν ὑμεῖς ποτίζω	0	1		grc_proiel-ud-train.conllu/15069
grc	ἀσπίς πρόσθεν ἔχω ἴσος	0	2		grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2278203, grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2279685
grc	ἄγω τε γίγνομαι ὅσος	1	0	grc_proiel-ud-train.conllu/65557	
grc	ἄλλος δέ δή ὁ	2	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2279820, grc_perseus-ud-train.conllu/tlg0020.tlg001.perseus-grc1.tb.xml@2273725	
grc	ἄλλος δέ ἄλλος αὐτός	1	1	grc_proiel-ud-train.conllu/84916	grc_proiel-ud-train.conllu/25520
grc	ἄλλος μέν δή ὁ	1	0	grc_perseus-ud-train.conllu/tlg0020.tlg001.perseus-grc1.tb.xml@2273725	
grc	ἄλλος παρά ὁ καί	0	3		grc_perseus-ud-test.conllu/tlg0008.tlg001.perseus-grc1.12.tb.xml@624, grc_perseus-ud-train.conllu/tlg0060.tlg001.perseus-grc3.11.tb.xml@269, grc_proiel-ud-train.conllu/70404
grc	ἄλλος τε δή ὁ	0	1		grc_proiel-ud-train.conllu/69732
grc	ἄνθρωπος γάρ ἐπί πᾶς	0	1		grc_proiel-ud-train.conllu/30571
grc	ἄξιος οὖν δή εἰ	1	0	grc_perseus-ud-train.conllu/tlg0016.tlg001.perseus-grc1.1.tb.xml@833	
grc	ἄρτος καί δίδωμι ἔξεστι	1	0	grc_proiel-ud-train.conllu/6606	
grc	ἄρτος καί καί δίδωμι ἔξεστι	1	0	grc_proiel-ud-train.conllu/6606	
grc	ἄρτος καί καί ἔξεστι	2	0	grc_proiel-ud-train.conllu/15118, grc_proiel-ud-train.conllu/6606	
grc	ἄρτος καί ἐσθίω δίδωμι ἔξεστι	1	0	grc_proiel-ud-train.conllu/6606	
grc	ἄρτος καί ἐσθίω καί δίδωμι ἔξεστι	1	0	grc_proiel-ud-train.conllu/6606	
grc	ἄρτος καί ἐσθίω καί ἔξεστι	2	0	grc_proiel-ud-train.conllu/15118, grc_proiel-ud-train.conllu/6606	
grc	ἄρτος καί ἐσθίω ἔξεστι	2	0	grc_proiel-ud-train.conllu/15118, grc_proiel-ud-train.conllu/6606	
grc	ἄρτος ἐσθίω δίδωμι ἔξεστι	1	0	grc_proiel-ud-train.conllu/6606	
grc	ἄρτος ἐσθίω καί δίδωμι ἔξεστι	1	0	grc_proiel-ud-train.conllu/6606	
grc	ἄρτος ἐσθίω καί ἔξεστι	2	0	grc_proiel-ud-train.conllu/15118, grc_proiel-ud-train.conllu/6606	
grc	Ἀθηναῖος τε δή ὁ	0	3		grc_proiel-ud-dev.conllu/70587, grc_proiel-ud-train.conllu/70306, grc_proiel-ud-train.conllu/72346
grc	Ἀργεῖος μέν νυν Αἰγινήτης	0	1		grc_proiel-ud-train.conllu/70373
grc	Ἀργεῖος μέν νυν καί	0	1		grc_proiel-ud-train.conllu/70373
grc	Ἀχαιός δέ ὡς ὁ	1	0	grc_perseus-ud-train.conllu/tlg0012.tlg001.perseus-grc1.tb.xml@2280470	
